Id_Rssd,Type,N,asOfDate
1073757,National Bank,9,2004-06-30
1073757,Edge Corporation - Banking,1,2004-06-30
1073757,Non-deposit Trust Company - Non- member,1,2004-06-30
1073757,Data Processing Servicer,9,2004-06-30
1073757,Domestic Entity Other,1172,2004-06-30
1073757,Finance Company,134,2004-06-30
1073757,Edge Corporation - Investment,5,2004-06-30
1073757,International Nonbank Sub of Domestic Entities,219,2004-06-30
1073757,International Bank of U.S. Depository - Edge or Trust Co.,3,2004-06-30
1073757,Foreign Bank,5,2004-06-30
1073757,Securities Broker/Dealer,18,2004-06-30
1073757,Agreement Corporation - Investment,2,2004-06-30
1073757,Non-member Bank,1,2004-06-30
1073757,Bank Holding Company,4,2004-06-30
1073757,Non-deposit Trust Company - Member,1,2004-06-30
1073757,Financial Holding Company - Domestic,2,2004-09-30
1073757,National Bank,9,2004-09-30
1073757,Edge Corporation - Banking,1,2004-09-30
1073757,Non-deposit Trust Company - Non- member,1,2004-09-30
1073757,Data Processing Servicer,9,2004-09-30
1073757,Domestic Entity Other,1175,2004-09-30
1073757,Finance Company,136,2004-09-30
1073757,Edge Corporation - Investment,5,2004-09-30
1073757,International Nonbank Sub of Domestic Entities,214,2004-09-30
1073757,International Bank of U.S. Depository - Edge or Trust Co.,3,2004-09-30
1073757,Foreign Bank,5,2004-09-30
1073757,Securities Broker/Dealer,18,2004-09-30
1073757,Agreement Corporation - Investment,2,2004-09-30
1073757,Non-member Bank,1,2004-09-30
1073757,Bank Holding Company,4,2004-09-30
1073757,Non-deposit Trust Company - Member,1,2004-09-30
1073757,Financial Holding Company - Domestic,2,2004-12-31
1073757,National Bank,9,2004-12-31
1073757,Edge Corporation - Banking,1,2004-12-31
1073757,Non-deposit Trust Company - Non- member,1,2004-12-31
1073757,Data Processing Servicer,8,2004-12-31
1073757,Domestic Entity Other,1181,2004-12-31
1073757,Finance Company,149,2004-12-31
1073757,Edge Corporation - Investment,5,2004-12-31
1073757,International Nonbank Sub of Domestic Entities,214,2004-12-31
1073757,International Bank of U.S. Depository - Edge or Trust Co.,3,2004-12-31
1073757,Foreign Bank,4,2004-12-31
1073757,Securities Broker/Dealer,16,2004-12-31
1073757,Agreement Corporation - Investment,2,2004-12-31
1073757,Non-member Bank,1,2004-12-31
1073757,Bank Holding Company,4,2004-12-31
1073757,Non-deposit Trust Company - Member,1,2004-12-31
1073757,Financial Holding Company - Domestic,2,2005-03-31
1073757,Finance Company,151,2005-03-31
1073757,Domestic Entity Other,1175,2005-03-31
1073757,International Nonbank Sub of Domestic Entities,220,2005-03-31
1073757,Data Processing Servicer,8,2005-03-31
1073757,Securities Broker/Dealer,16,2005-03-31
1073757,National Bank,7,2005-03-31
1073757,Edge Corporation - Banking,1,2005-03-31
1073757,Non-deposit Trust Company - Non- member,1,2005-03-31
1073757,Edge Corporation - Investment,5,2005-03-31
1073757,International Bank of U.S. Depository - Edge or Trust Co.,3,2005-03-31
1073757,Foreign Bank,4,2005-03-31
1073757,Agreement Corporation - Investment,2,2005-03-31
1073757,Non-member Bank,1,2005-03-31
1073757,Bank Holding Company,4,2005-03-31
1073757,Non-deposit Trust Company - Member,1,2005-03-31
1073757,Financial Holding Company - Domestic,2,2005-06-30
1073757,Finance Company,153,2005-06-30
1073757,Domestic Entity Other,1180,2005-06-30
1073757,International Nonbank Sub of Domestic Entities,232,2005-06-30
1073757,Data Processing Servicer,7,2005-06-30
1073757,National Bank,7,2005-06-30
1073757,Non-member Bank,1,2005-06-30
1073757,Edge Corporation - Investment,5,2005-06-30
1073757,Edge Corporation - Banking,1,2005-06-30
1073757,Foreign Bank,4,2005-06-30
1073757,International Bank of U.S. Depository - Edge or Trust Co.,3,2005-06-30
1073757,Non-deposit Trust Company - Non- member,1,2005-06-30
1073757,Bank Holding Company,3,2005-06-30
1073757,Securities Broker/Dealer,14,2005-06-30
1073757,Agreement Corporation - Investment,2,2005-06-30
1073757,Non-deposit Trust Company - Member,1,2005-06-30
1073757,Financial Holding Company - Domestic,2,2005-09-30
1073757,Finance Company,154,2005-09-30
1073757,Domestic Entity Other,1166,2005-09-30
1073757,International Nonbank Sub of Domestic Entities,225,2005-09-30
1073757,Data Processing Servicer,7,2005-09-30
1073757,National Bank,6,2005-09-30
1073757,Non-member Bank,1,2005-09-30
1073757,Edge Corporation - Investment,5,2005-09-30
1073757,Edge Corporation - Banking,1,2005-09-30
1073757,Foreign Bank,4,2005-09-30
1073757,International Bank of U.S. Depository - Edge or Trust Co.,2,2005-09-30
1073757,Bank Holding Company,3,2005-09-30
1073757,Securities Broker/Dealer,14,2005-09-30
1073757,Agreement Corporation - Investment,2,2005-09-30
1073757,Non-deposit Trust Company - Member,1,2005-09-30
1073757,Financial Holding Company - Domestic,2,2005-12-31
1073757,Finance Company,155,2005-12-31
1073757,Domestic Entity Other,1124,2005-12-31
1073757,International Nonbank Sub of Domestic Entities,223,2005-12-31
1073757,Data Processing Servicer,7,2005-12-31
1073757,National Bank,6,2005-12-31
1073757,Non-member Bank,1,2005-12-31
1073757,Edge Corporation - Investment,5,2005-12-31
1073757,Edge Corporation - Banking,1,2005-12-31
1073757,Foreign Bank,4,2005-12-31
1073757,International Bank of U.S. Depository - Edge or Trust Co.,2,2005-12-31
1073757,Bank Holding Company,3,2005-12-31
1073757,Securities Broker/Dealer,13,2005-12-31
1073757,Agreement Corporation - Investment,2,2005-12-31
1073757,Non-deposit Trust Company - Member,1,2005-12-31
1073757,Financial Holding Company - Domestic,2,2006-03-31
1073757,Finance Company,172,2006-03-31
1073757,Domestic Entity Other,1134,2006-03-31
1073757,International Nonbank Sub of Domestic Entities,260,2006-03-31
1073757,Data Processing Servicer,7,2006-03-31
1073757,Foreign Bank,4,2006-03-31
1073757,National Bank,8,2006-03-31
1073757,Agreement Corporation - Investment,3,2006-03-31
1073757,Non-member Bank,1,2006-03-31
1073757,Edge Corporation - Investment,5,2006-03-31
1073757,Edge Corporation - Banking,1,2006-03-31
1073757,International Bank of U.S. Depository - Edge or Trust Co.,2,2006-03-31
1073757,Bank Holding Company,3,2006-03-31
